"Date de début";"Date de fin";"Organisme";"code zas";"Zas";"code site";"nom site";"type d'implantation";"Polluant";"type d'influence";"discriminant";"Réglementaire";"type d'évaluation";"procédure de mesure";"type de valeur";"valeur";"valeur brute";"unité de mesure";"taux de saisie";"couverture temporelle";"couverture de données";"code qualité";"validité"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"NO";"Fond";"1";"Oui";"mesures fixes";"Auto NO app AC32M";"moyenne horaire brute";"2.3";"2.325";"µg-m3";;;;"A";"1"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"NO";"Fond";"1";"Oui";"mesures fixes";"Auto NO app AC32M";"moyenne horaire brute";"0.7";"0.65";"µg-m3";;;;"A";"1"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"NO";"Fond";"1";"Oui";"mesures fixes";"Auto NO app AC32M";"moyenne horaire brute";"4.9";"4.85";"µg-m3";;;;"A";"1"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"NO";"Fond";"1";"Oui";"mesures fixes";"Auto NO app AC32M";"moyenne horaire brute";"24.2";"24.2";"µg-m3";;;;"A";"1"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"NO";"Fond";"1";"Oui";"mesures fixes";"Auto NO app AC32M";"moyenne horaire brute";"6.8";"6.825";"µg-m3";;;;"A";"1"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"3.3";"3.275";"µg-m3";;;;"A";"1"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"3.3";"3.26667";"µg-m3";;;;"R";"1"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"4.5";"4.53333";"µg-m3";;;;"R";"1"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"5.1";"5.075";"µg-m3";;;;"A";"1"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"6.7";"6.725";"µg-m3";;;;"A";"1"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"14.3";"14.275";"µg-m3";;;;"A";"1"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"25.8";"25.75";"µg-m3";;;;"A";"1"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"17.8";"17.775";"µg-m3";;;;"A";"1"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"O3";"Fond";"";"Oui";"mesures fixes";"Auto O3 Conf app O342M";"moyenne horaire brute";"76.3";"76.3";"µg-m3";;;;"R";"4"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"O3";"Fond";"";"Oui";"mesures fixes";"Auto O3 Conf app O342M";"moyenne horaire brute";"75";"75.03333";"µg-m3";;;;"R";"4"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"O3";"Fond";"";"Oui";"mesures fixes";"Auto O3 Conf app O342M";"moyenne horaire brute";"72.6";"72.625";"µg-m3";;;;"R";"4"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"O3";"Fond";"";"Oui";"mesures fixes";"Auto O3 Conf app O342M";"moyenne horaire brute";"71.4";"71.4";"µg-m3";;;;"R";"4"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"O3";"Fond";"";"Oui";"mesures fixes";"Auto O3 Conf app O342M";"moyenne horaire brute";"69.6";"69.625";"µg-m3";;;;"R";"4"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"O3";"Fond";"";"Oui";"mesures fixes";"Auto O3 Conf app O342M";"moyenne horaire brute";"58.3";"58.275";"µg-m3";;;;"R";"4"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"O3";"Fond";"";"Oui";"mesures fixes";"Auto O3 Conf app O342M";"moyenne horaire brute";"50.2";"50.15";"µg-m3";;;;"R";"4"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"O3";"Fond";"";"Oui";"mesures fixes";"Auto O3 Conf app O342M";"moyenne horaire brute";"56.4";"56.375";"µg-m3";;;;"R";"4"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"3.8";"3.75";"µg-m3";;;;"A";"1"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"3.3";"3.3";"µg-m3";;;;"R";"1"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"5.2";"5.16667";"µg-m3";;;;"R";"1"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"8.4";"8.35";"µg-m3";;;;"A";"1"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"7.7";"7.725";"µg-m3";;;;"A";"1"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"21.7";"21.7";"µg-m3";;;;"A";"1"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"58.4";"58.425";"µg-m3";;;;"A";"1"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"28";"27.95";"µg-m3";;;;"A";"1"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"PM10";"Fond";"D";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200";"moyenne horaire brute";"4.5";"4.45";"µg-m3";;;;"A";"1"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"PM10";"Fond";"D";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200";"moyenne horaire brute";"4.8";"4.8";"µg-m3";;;;"A";"1"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"PM10";"Fond";"D";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200";"moyenne horaire brute";"7.5";"7.45";"µg-m3";;;;"A";"1"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"PM10";"Fond";"D";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200";"moyenne horaire brute";"5.7";"5.725";"µg-m3";;;;"A";"1"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"PM10";"Fond";"D";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200";"moyenne horaire brute";"6.4";"6.375";"µg-m3";;;;"A";"1"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"PM10";"Fond";"D";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200";"moyenne horaire brute";"9.1";"9.1";"µg-m3";;;;"A";"1"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"PM10";"Fond";"D";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200";"moyenne horaire brute";"20.3";"20.3";"µg-m3";;;;"A";"1"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"PM10";"Fond";"D";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200";"moyenne horaire brute";"17.8";"17.75";"µg-m3";;;;"A";"1"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"PM2.5";"Fond";"1";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200";"moyenne horaire brute";"3.1";"3.1";"µg-m3";;;;"A";"1"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"PM2.5";"Fond";"1";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200";"moyenne horaire brute";"3.2";"3.225";"µg-m3";;;;"A";"1"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"PM2.5";"Fond";"1";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200";"moyenne horaire brute";"3.8";"3.8";"µg-m3";;;;"A";"1"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"PM2.5";"Fond";"1";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200";"moyenne horaire brute";"3.7";"3.725";"µg-m3";;;;"A";"1"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"PM2.5";"Fond";"1";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200";"moyenne horaire brute";"4.1";"4.075";"µg-m3";;;;"A";"1"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"PM2.5";"Fond";"1";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200";"moyenne horaire brute";"4.4";"4.425";"µg-m3";;;;"A";"1"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"PM2.5";"Fond";"1";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200";"moyenne horaire brute";"7.2";"7.2";"µg-m3";;;;"A";"1"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"PM2.5";"Fond";"1";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200";"moyenne horaire brute";"8.7";"8.725";"µg-m3";;;;"A";"1"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR14008";"REVIN";"Rurale nationale";"NO";"Fond";"A";"Oui";"mesures fixes";"Auto NO Conf meth CHIMILU";"moyenne horaire brute";"-0.9";"-0.93";"µg-m3";;;;"R";"1"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR14008";"REVIN";"Rurale nationale";"NO";"Fond";"A";"Oui";"mesures fixes";"Auto NO Conf meth CHIMILU";"moyenne horaire brute";"-0.9";"-0.925";"µg-m3";;;;"R";"1"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR14008";"REVIN";"Rurale nationale";"NO";"Fond";"A";"Oui";"mesures fixes";"Auto NO Conf meth CHIMILU";"moyenne horaire brute";"-1.1";"-1.085";"µg-m3";;;;"R";"1"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR14008";"REVIN";"Rurale nationale";"NO";"Fond";"A";"Oui";"mesures fixes";"Auto NO Conf meth CHIMILU";"moyenne horaire brute";"-1.1";"-1.1025";"µg-m3";;;;"R";"1"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR14008";"REVIN";"Rurale nationale";"NO";"Fond";"A";"Oui";"mesures fixes";"Auto NO Conf meth CHIMILU";"moyenne horaire brute";"-1";"-0.98";"µg-m3";;;;"R";"1"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR14008";"REVIN";"Rurale nationale";"NO";"Fond";"A";"Oui";"mesures fixes";"Auto NO Conf meth CHIMILU";"moyenne horaire brute";"-1";"-0.9775";"µg-m3";;;;"R";"1"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR14008";"REVIN";"Rurale nationale";"NO";"Fond";"A";"Oui";"mesures fixes";"Auto NO Conf meth CHIMILU";"moyenne horaire brute";"-0.9";"-0.9375";"µg-m3";;;;"R";"1"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR14008";"REVIN";"Rurale nationale";"NO";"Fond";"A";"Oui";"mesures fixes";"Auto NO Conf meth CHIMILU";"moyenne horaire brute";"-0.8";"-0.7875";"µg-m3";;;;"R";"1"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR14008";"REVIN";"Rurale nationale";"NO2";"Fond";"A";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"2.6";"2.625";"µg-m3";;;;"A";"1"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR14008";"REVIN";"Rurale nationale";"NO2";"Fond";"A";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"1.9";"1.9275";"µg-m3";;;;"A";"1"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR14008";"REVIN";"Rurale nationale";"NO2";"Fond";"A";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"1.8";"1.7825";"µg-m3";;;;"A";"1"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR14008";"REVIN";"Rurale nationale";"NO2";"Fond";"A";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"1.8";"1.8275";"µg-m3";;;;"A";"1"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR14008";"REVIN";"Rurale nationale";"NO2";"Fond";"A";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"1.7";"1.6875";"µg-m3";;;;"A";"1"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR14008";"REVIN";"Rurale nationale";"NO2";"Fond";"A";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"1.9";"1.94";"µg-m3";;;;"A";"1"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR14008";"REVIN";"Rurale nationale";"NO2";"Fond";"A";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"2.1";"2.13";"µg-m3";;;;"A";"1"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR14008";"REVIN";"Rurale nationale";"NO2";"Fond";"A";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"2.1";"2.1175";"µg-m3";;;;"A";"1"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR14008";"REVIN";"Rurale nationale";"O3";"Fond";"B";"Oui";"mesures fixes";"Auto O3 Conf meth PHOTO UV";"moyenne horaire brute";"69.1";"69.125";"µg-m3";;;;"A";"4"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR14008";"REVIN";"Rurale nationale";"O3";"Fond";"B";"Oui";"mesures fixes";"Auto O3 Conf meth PHOTO UV";"moyenne horaire brute";"72.6";"72.6";"µg-m3";;;;"A";"4"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR14008";"REVIN";"Rurale nationale";"O3";"Fond";"B";"Oui";"mesures fixes";"Auto O3 Conf meth PHOTO UV";"moyenne horaire brute";"73.8";"73.825";"µg-m3";;;;"A";"4"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR14008";"REVIN";"Rurale nationale";"O3";"Fond";"B";"Oui";"mesures fixes";"Auto O3 Conf meth PHOTO UV";"moyenne horaire brute";"74.5";"74.45";"µg-m3";;;;"A";"4"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR14008";"REVIN";"Rurale nationale";"O3";"Fond";"B";"Oui";"mesures fixes";"Auto O3 Conf meth PHOTO UV";"moyenne horaire brute";"72.5";"72.5";"µg-m3";;;;"A";"4"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR14008";"REVIN";"Rurale nationale";"O3";"Fond";"B";"Oui";"mesures fixes";"Auto O3 Conf meth PHOTO UV";"moyenne horaire brute";"71";"71";"µg-m3";;;;"A";"4"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR14008";"REVIN";"Rurale nationale";"O3";"Fond";"B";"Oui";"mesures fixes";"Auto O3 Conf meth PHOTO UV";"moyenne horaire brute";"73.4";"73.375";"µg-m3";;;;"A";"4"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR14008";"REVIN";"Rurale nationale";"O3";"Fond";"B";"Oui";"mesures fixes";"Auto O3 Conf meth PHOTO UV";"moyenne horaire brute";"75";"74.975";"µg-m3";;;;"A";"4"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR14008";"REVIN";"Rurale nationale";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"1.5";"1.4625";"µg-m3";;;;"A";"1"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR14008";"REVIN";"Rurale nationale";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"0.7";"0.65";"µg-m3";;;;"A";"1"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR14008";"REVIN";"Rurale nationale";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"0.3";"0.25";"µg-m3";;;;"A";"1"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR14008";"REVIN";"Rurale nationale";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"0.2";"0.2";"µg-m3";;;;"A";"1"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR14008";"REVIN";"Rurale nationale";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"0.3";"0.345";"µg-m3";;;;"A";"1"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR14008";"REVIN";"Rurale nationale";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"0.9";"0.925";"µg-m3";;;;"A";"1"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR14008";"REVIN";"Rurale nationale";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"0.9";"0.9075";"µg-m3";;;;"A";"1"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR14008";"REVIN";"Rurale nationale";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx Conf meth CHIMILU";"moyenne horaire brute";"1";"0.9775";"µg-m3";;;;"A";"1"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR14008";"REVIN";"Rurale nationale";"PM10";"Fond";"j";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200";"moyenne horaire brute";"4";"3.95";"µg-m3";;;;"A";"1"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR14008";"REVIN";"Rurale nationale";"PM10";"Fond";"j";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200";"moyenne horaire brute";"3";"3.025";"µg-m3";;;;"A";"1"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR14008";"REVIN";"Rurale nationale";"PM10";"Fond";"j";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200";"moyenne horaire brute";"3.6";"3.55";"µg-m3";;;;"A";"1"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR14008";"REVIN";"Rurale nationale";"PM10";"Fond";"j";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200";"moyenne horaire brute";"5.4";"5.35";"µg-m3";;;;"A";"1"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR14008";"REVIN";"Rurale nationale";"PM10";"Fond";"j";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200";"moyenne horaire brute";"9";"8.95";"µg-m3";;;;"A";"1"
