datetime,code_site,nom_site,NO2,O3,PM10,PM25
2026-03-27 01:00:00,FR07052,Aurillac-Lagarde,3.9,76.5,4.3,3.1
2026-03-27 01:00:00,FR07053,Edouard Michelin,6.6,,,
2026-03-27 01:00:00,FR07054,Le Puy-Causans,2.9,74.9,1.5,
2026-03-27 01:00:00,FR07056,Pays du Mezenc,,74.6,,
2026-03-27 01:00:00,FR07057,Moulins Centre,8.1,47.8,8.3,7.0
2026-03-27 01:00:00,FR07058,Montluçon,9.0,41.1,9.3,7.5
2026-03-27 01:00:00,FR07059,Vichy,7.7,49.3,8.5,7.2
2026-03-27 01:00:00,FR07060,Royat Périurbaine,2.8,84.6,,
2026-03-27 01:00:00,FR07061,Riom Périurbaine,3.3,65.6,5.8,
2026-03-27 01:00:00,FR08003,Montpellier Chaptal,1.8,,,
2026-03-27 01:00:00,FR08016,Montpellier Prés d'Arènes,2.4,85.5,2.0,1.5
2026-03-27 01:00:00,FR08017,Montpellier Périurbaine Sud (Lattes),,84.4,,
2026-03-27 01:00:00,FR08018,Montpellier St Gely,,84.1,,
2026-03-27 01:00:00,FR08020,Lunel Viel,1.8,,2.6,1.4
2026-03-27 01:00:00,FR08022,Agathois-piscénois,2.8,80.3,,
2026-03-27 01:00:00,FR08023,Biterrois-Narbonnais,,76.8,,
2026-03-27 01:00:00,FR08209,Saze Gard Rhodanien2,,83.0,,
2026-03-27 01:00:00,FR08614,Nimes Gauzy,4.6,80.2,2.4,1.6
2026-03-27 01:00:00,FR08617,Nimes La Calmette,,71.3,,
2026-03-27 01:00:00,FR08712,Perpignan St Esteve,,80.3,,
2026-03-27 01:00:00,FR08714,Perpignan Les Carmes,2.6,77.3,6.9,3.9
2026-03-27 01:00:00,FR09003,place de VERDUN,5.0,63.2,14.6,6.6
2026-03-27 01:00:00,FR09015,Les Couronneries,8.8,,8.2,
2026-03-27 01:00:00,FR09103,Square Pablo Casals,5.8,49.9,7.8,5.9
2026-03-27 01:00:00,FR09106,ANGOULEME-GAMBETTA,4.6,,9.6,
2026-03-27 01:00:00,FR09203,La Pallice3 LR,,,20.1,9.3
2026-03-27 01:00:00,FR09302,Zoodyssée Chizé,4.1,47.4,11.3,8.2
2026-03-27 01:00:00,FR09303,Niort Venise,4.7,44.6,9.7,6.6
2026-03-27 01:00:00,FR09304,AIRVAULT - Stade Laillé,5.9,45.1,12.4,
2026-03-27 01:00:00,FR09305,Niort - Tassigny,8.3,,11.9,
2026-03-27 01:00:00,FR09403,Poitiers-Le Nain,16.7,,9.5,
2026-03-27 01:00:00,FR09404,Poitiers Centre  Augouard,9.6,46.9,10.0,7.8
2026-03-27 01:00:00,FR10004,Malo-les-Bains,,,21.6,14.8
2026-03-27 01:00:00,FR10016,Calais Berthelot,23.9,,14.0,7.0
2026-03-27 01:00:00,FR10017,St Pol mer - cheminots,17.2,40.8,13.4,9.0
2026-03-27 01:00:00,FR10025,Sangatte,,67.8,22.9,
2026-03-27 01:00:00,FR10029,Cappelle la Grande,,,18.4,
2026-03-27 01:00:00,FR10030,Boulogne Diderot,13.5,,19.6,15.1
2026-03-27 01:00:00,FR10032,Outreau,,74.4,11.4,
2026-03-27 01:00:00,FR10034,Grande-synthe,,,15.1,9.9
2026-03-27 01:00:00,FR10041,St Omer Ribot,,,19.1,
2026-03-27 01:00:00,FR10132,Campagne les B.,6.2,67.0,12.7,
2026-03-27 01:00:00,FR11026,Halluin stade,36.5,2.0,,
2026-03-27 01:00:00,FR11034,Roubaix Serres,33.9,,16.8,11.0
2026-03-27 01:00:00,FR11114,Wattignies,26.0,29.9,18.6,13.2
2026-03-27 01:00:00,FR12004,Toulouse école m. Jacquier,3.1,70.0,9.8,5.6
2026-03-27 01:00:00,FR12020,Peyrusse Vieille,,75.4,9.8,4.9
2026-03-27 01:00:00,FR12021,Toulouse Mazades,,,10.4,5.5
2026-03-27 01:00:00,FR12026,Albi Delmas,4.0,,,4.0
2026-03-27 01:00:00,FR12029,Gaudonville,,64.9,,
2026-03-27 01:00:00,FR12030,Toulouse Berthelot,4.2,70.6,10.0,5.5
2026-03-27 01:00:00,FR12031,Belesta en Lauragais,,69.4,,
2026-03-27 01:00:00,FR12039,Toulouse-SETMI Eisenhower,,,11.7,
2026-03-27 01:00:00,FR12040,Toulouse SETMI Chapitre,,,13.7,
2026-03-27 01:00:00,FR12041,Montgiscard SICOVAL,,71.6,,
2026-03-27 01:00:00,FR12042,Lourdes Lapaca,2.4,77.6,9.7,5.2
2026-03-27 01:00:00,FR12044,Toulouse - Aéroport Blagnac côté trafic,4.7,,9.5,
2026-03-27 01:00:00,FR12047,Bessières-ECONOTRE,,,9.1,
2026-03-27 01:00:00,FR12052,Tarbes lycée Dupuy,4.2,71.1,9.4,4.6
2026-03-27 01:00:00,FR12053,Castres stadeTravet,1.9,69.5,7.2,5.0
2026-03-27 01:00:00,FR12054,Toulouse Rte Albi,3.9,,11.2,7.2
2026-03-27 01:00:00,FR12085,Toulouse Port de l'Embouchure,9.4,,12.9,6.2
2026-03-27 01:00:00,FR12095,Rodez Camonil,3.2,71.9,3.9,3.0
2026-03-27 01:00:00,FR14008,REVIN,3.7,63.0,10.0,7.0
2026-03-27 01:00:00,FR14010,BETHENY,14.0,36.6,8.9,
2026-03-27 01:00:00,FR14011,DOUMER,24.0,,10.9,4.7
2026-03-27 01:00:00,FR14012,Jean d Aulan,7.5,52.1,8.6,1.0
2026-03-27 01:00:00,FR14022,CHALONS,16.9,33.6,7.6,
2026-03-27 01:00:00,FR14028,Rempart Perrier,5.2,,8.6,5.7
2026-03-27 01:00:00,FR14031,Troyes La Tour ,11.7,,,
2026-03-27 01:00:00,FR14032,ST PARRES AUX TERTRE,,37.1,,
2026-03-27 01:00:00,FR14033,STE SAVINE,7.0,,7.4,4.5
2026-03-27 01:00:00,FR14042,St DIZIER L. Michel,8.6,32.4,,
2026-03-27 01:00:00,FR14051,CHARLEVILLE,5.9,49.9,8.5,
2026-03-27 01:00:00,FR15018,Voiron Urbain,3.0,69.3,0.6,
2026-03-27 01:00:00,FR15031,Le Casset2,,87.5,,
2026-03-27 01:00:00,FR15038,St Martin d'Heres,,69.4,3.0,2.1
2026-03-27 01:00:00,FR15043,Grenoble Les Frenes,4.3,62.2,4.5,2.7
2026-03-27 01:00:00,FR15045,Grenoble PeriurbSud,1.7,55.4,3.6,
2026-03-27 01:00:00,FR15046,Grenoble Boulevards,6.7,,12.0,
2026-03-27 01:00:00,FR15048,Gresivaudan Periurb,2.0,72.9,2.3,1.8
2026-03-27 01:00:00,FR15053,Rocade Sud Eybens,6.4,,4.8,3.1
2026-03-27 01:00:00,FR16017,Nord-Est Alsace,12.7,32.3,,
2026-03-27 01:00:00,FR16029,Strasbourg Nord,,49.6,4.9,3.8
2026-03-27 01:00:00,FR16031,Vosges du Nord,,53.3,,
2026-03-27 01:00:00,FR16034,Strasbourg Clemenceau,21.2,,10.6,
2026-03-27 01:00:00,FR16054,Colmar Centre,4.9,,8.2,1.9
2026-03-27 01:00:00,FR16060,C.C.3 Frontières,4.7,,,
2026-03-27 01:00:00,FR16065,Mulhouse Est,,67.2,,
2026-03-27 01:00:00,FR16066,Mulhouse Sud 2,8.3,69.1,6.9,2.8
2026-03-27 01:00:00,FR16069,Mulhouse-Briand,8.6,,8.0,
2026-03-27 01:00:00,FR16215,Strasbourg A35 Remparts,10.1,,13.6,
2026-03-27 01:00:00,FR16302,Donon Vosges Moyennes 2,3.2,68.2,8.1,7.0
2026-03-27 01:00:00,FR18035,Salouel,14.4,7.2,,
2026-03-27 01:00:00,FR18039,Arrest,,53.4,12.1,9.1
2026-03-27 01:00:00,FR18042,P. Roth St Quentin,15.5,34.9,14.6,12.1
2026-03-27 01:00:00,FR18043,Faiencerie Creil,25.6,21.8,10.5,7.9
2026-03-27 01:00:00,FR18053,St Pierre Amiens,26.4,,17.9,14.9
2026-03-27 01:00:00,FR18057,Neuilly-Saint-Front,7.7,14.4,9.1,8.0
2026-03-27 01:00:00,FR18058,Gaudechart,7.5,16.1,24.0,22.2
2026-03-27 01:00:00,FR18079,TRAFIC AMIENS,,,,12.4
2026-03-27 01:00:00,FR18080,TRAF Saint Quent 14,,,18.8,15.1
2026-03-27 01:00:00,FR18089,Trafic Beauvais 1,16.2,,15.4,13.1
2026-03-27 01:00:00,FR19002,Rennes Laennec,18.5,,19.4,12.3
2026-03-27 01:00:00,FR19007,Rennes Les Halles,14.1,,,
2026-03-27 01:00:00,FR19012,Brest Mace,5.7,73.8,14.1,6.1
2026-03-27 01:00:00,FR19014,Brest Desmoulins,5.4,,10.6,4.0
2026-03-27 01:00:00,FR19016,BREST Plouzané,,67.1,,
2026-03-27 01:00:00,FR19018,MORDELLES BELLAIS,,57.7,,
2026-03-27 01:00:00,FR19020,Kergoff,1.3,69.5,14.4,7.3
2026-03-27 01:00:00,FR19032,Lorient B. Bissonnet,7.3,53.7,13.3,7.6
2026-03-27 01:00:00,FR19033,Vannes UTA,4.8,67.0,15.6,8.6
2026-03-27 01:00:00,FR19037,Lorient Normandie,8.7,,15.1,8.4
2026-03-27 01:00:00,FR19039,Rennes Thabor,13.9,48.5,21.3,14.7
2026-03-27 01:00:00,FR19053,Quimper Zola,12.2,41.4,16.6,10.3
2026-03-27 01:00:00,FR19082,StMalo Rocabey,2.1,80.1,22.8,13.7
2026-03-27 01:00:00,FR20013,A7 SUD LYONNAIS,7.6,,3.5,4.7
2026-03-27 01:00:00,FR20017,GERLAND,4.5,,5.2,3.7
2026-03-27 01:00:00,FR20029,FEYZIN STADE,,,5.6,
2026-03-27 01:00:00,FR20037,TERNAY,2.5,71.3,,
2026-03-27 01:00:00,FR20046,VAULX EN VELIN,4.2,61.3,,3.3
2026-03-27 01:00:00,FR20047,COTIERE AIN,2.3,64.1,7.2,
2026-03-27 01:00:00,FR20048,SAINT EXUPERY,4.8,60.2,,
2026-03-27 01:00:00,FR20049,HAUT BEAUJOLAIS,,76.7,,
2026-03-27 01:00:00,FR20062,LYON Centre,3.5,63.1,6.7,4.7
2026-03-27 01:00:00,FR20069,Lyon Périphérique,7.8,,5.4,
2026-03-27 01:00:00,FR20070,LYON TRAFIC JAURES,4.0,,8.6,
2026-03-27 01:00:00,FR20077,Villefranche Centre ,4.1,67.0,,
2026-03-27 01:00:00,FR21001,Caen Chemin-Vert,9.8,55.4,8.6,5.9
2026-03-27 01:00:00,FR21019,IFS Caen sud,10.6,48.8,8.6,
2026-03-27 01:00:00,FR21031,Alençon Météo-France,8.7,50.2,10.9,8.6
2026-03-27 01:00:00,FR21038,Cherbourg Hotel de Ville,7.6,61.8,7.6,3.9
2026-03-27 01:00:00,FR21039,Cherbourg PMF,5.0,,,6.2
2026-03-27 01:00:00,FR21040,Saint-Lô Eglise,7.1,33.1,18.9,
2026-03-27 01:00:00,FR21041,Ouistreham Baie de l Orne,,47.6,,
2026-03-27 01:00:00,FR21050,La Coulonche MERA,,76.7,6.0,3.8
2026-03-27 01:00:00,FR22009,Ecole de Carling(9),14.0,,7.5,
2026-03-27 01:00:00,FR22054,Station de FORBACH,23.0,18.5,12.2,7.1
2026-03-27 01:00:00,FR23003,LA MEGRETAIS,4.3,,12.9,7.9
2026-03-27 01:00:00,FR23068,FROSSAY,4.1,,12.9,8.7
2026-03-27 01:00:00,FR23070,S ETIENNE DE MONTLUC,3.4,,12.2,7.2
2026-03-27 01:00:00,FR23075,JULES VERNE,5.9,,,
2026-03-27 01:00:00,FR23078,SAINT EXUPERY,9.3,45.0,13.3,14.6
2026-03-27 01:00:00,FR23110,LEON BLUM,5.4,65.2,14.6,8.6
2026-03-27 01:00:00,FR23120,BEAUX ARTS,13.5,,11.6,8.3
2026-03-27 01:00:00,FR23123,MAZAGRAN,31.5,13.7,10.4,8.0
2026-03-27 01:00:00,FR23124,LA TARDIERE,3.1,58.5,10.2,6.5
2026-03-27 01:00:00,FR23150,APPENTIS,10.9,36.4,,
2026-03-27 01:00:00,FR23152,DELACROIX,8.7,57.3,12.5,8.2
2026-03-27 01:00:00,FR23157,EPINETTES,,38.5,,
2026-03-27 01:00:00,FR23163,Fillé,,30.2,,
2026-03-27 01:00:00,FR23174,GUEDOU,28.9,,,
2026-03-27 01:00:00,FR23175,CLOS DES BEAUVAIS,,33.2,,
2026-03-27 01:00:00,FR23177,SAINT-DENIS D'ANJOU,4.6,29.0,8.3,4.2
2026-03-27 01:00:00,FR23178,PARSCAU DU PLESSIS,6.8,,13.6,8.4
2026-03-27 01:00:00,FR23181,PARC PAYSAGER,6.0,,,
2026-03-27 01:00:00,FR23182,SOURCES,22.7,29.3,15.3,12.4
2026-03-27 01:00:00,FR23188,CIM BOUTEILLERIE,9.5,59.2,12.0,7.6
2026-03-27 01:00:00,FR23230,GASPARD,,54.9,,
2026-03-27 01:00:00,FR23238,LEVOYER,,,13.7,5.2
2026-03-27 01:00:00,FR23239,LA CHABOSSIERE,11.3,,12.8,8.4
2026-03-27 01:00:00,FR23242,BD DU ROI RENE,20.3,,15.2,2.2
2026-03-27 01:00:00,FR23249,LA CAME,4.7,,11.5,7.2
2026-03-27 01:00:00,FR23251,FRERES GONCOURT,7.6,,14.7,10.4
2026-03-27 01:00:00,FR23252,LA PAIX,30.9,,,8.5
2026-03-27 01:00:00,FR24007,ANTIBES JEAN MOULIN,39.3,28.4,,
2026-03-27 01:00:00,FR24009,CANNES BROUSSAILLES,13.9,59.0,2.7,1.5
2026-03-27 01:00:00,FR24011,NICE OUEST BOTANIQUE,,90.3,,
2026-03-27 01:00:00,FR24014,CIANS,,93.3,,
2026-03-27 01:00:00,FR24021,PEILLON,,,2.4,1.6
2026-03-27 01:00:00,FR24033,GAP COMMANDERIE,2.4,85.2,2.4,4.7
2026-03-27 01:00:00,FR24035,NICE PROMENADE,16.1,,6.2,3.5
2026-03-27 01:00:00,FR24036,NICE ARSON,11.5,71.4,3.2,1.5
2026-03-27 01:00:00,FR24038,GAP JEAN JAURES,2.9,,8.0,4.1
2026-03-27 01:00:00,FR24039,Obs Haute-Provence,,86.3,1.6,1.1
2026-03-27 01:00:00,FR24040,Cheiron,,100.1,,
2026-03-27 01:00:00,FR25035,Gd Couronne Mairie,,,14.9,
2026-03-27 01:00:00,FR25036,Espace du Palais,33.5,41.5,15.6,13.1
2026-03-27 01:00:00,FR25039,Evreux Centre,12.2,19.9,12.4,10.8
2026-03-27 01:00:00,FR25040,Mesnil Esnard,,45.7,,
2026-03-27 01:00:00,FR25043,Centre Hospitalier,22.3,28.7,16.0,14.0
2026-03-27 01:00:00,FR25048,Petit Quevilly,35.4,,16.5,13.1
2026-03-27 01:00:00,FR25049,Base loisirs Poses,,25.5,12.9,11.0
2026-03-27 01:00:00,FR25050,Bures-en-bray,,28.7,,
2026-03-27 01:00:00,FR25051,Dieppe prox-auto,13.3,,12.1,15.5
2026-03-27 01:00:00,FR25053,Rouen Proxi Quai de Paris,18.7,,15.4,14.9
2026-03-27 01:00:00,FR25054,Petit-Quevilly Sud 3,39.4,,18.1,
2026-03-27 01:00:00,FR25055,Dieppe Golf,,53.2,10.8,8.9
2026-03-27 01:00:00,FR26005,Dijon Péjoces,5.1,70.8,9.4,4.8
2026-03-27 01:00:00,FR26012,Morvan,3.8,70.0,7.5,6.5
2026-03-27 01:00:00,FR26014,Dijon Trémouille,5.5,,4.4,
2026-03-27 01:00:00,FR26016,Sens,18.5,21.2,11.1,
2026-03-27 01:00:00,FR26017,Nevers,7.1,46.8,7.9,6.5
2026-03-27 01:00:00,FR26019,Auxerre,,26.7,9.9,8.6
2026-03-27 01:00:00,FR26094,Dijon Ardennes,4.2,,7.3,7.4
2026-03-27 01:00:00,FR27002,ROUSSILLON,3.8,70.5,8.9,
2026-03-27 01:00:00,FR27003,ROCHES DE CONDRIEU,2.7,71.2,,
2026-03-27 01:00:00,FR27005,Sablons,1.9,73.8,,
2026-03-27 01:00:00,FR27007,Bourgoin-Jallieu,3.2,56.9,5.0,4.0
2026-03-27 01:00:00,FR27010,Plateau de Bonnevaux,1.6,68.4,,
2026-03-27 01:00:00,FR27011,A7 Salaise Ouest,9.6,,5.2,7.1
2026-03-27 01:00:00,FR28010,Harnes Serres,20.0,22.5,,
2026-03-27 01:00:00,FR28022,St-Laurent-Blangy,24.0,14.5,23.8,10.0
2026-03-27 01:00:00,FR28028,Bethune Stade,12.1,37.2,18.6,15.0
2026-03-27 01:00:00,FR28033,Noeux-les-Mines,,,14.4,
2026-03-27 01:00:00,FR29424,SAINT ETIENNE SUD,5.5,57.3,6.6,5.7
2026-03-27 01:00:00,FR29426,SAINT-CHAMOND,,80.2,,6.3
2026-03-27 01:00:00,FR29439,LA TALAUDIERE,2.4,68.1,5.2,4.2
2026-03-27 01:00:00,FR29441,ST ETIENNE BD URBAIN ,4.3,,10.5,
2026-03-27 01:00:00,FR30019,Epinal,8.8,33.1,7.0,5.1
2026-03-27 01:00:00,FR30021,Fléville,,,9.3,
2026-03-27 01:00:00,FR30026,Luneville,4.3,,,
2026-03-27 01:00:00,FR30027,Frolois,,,10.8,
2026-03-27 01:00:00,FR30028,Schlucht,2.5,,,
2026-03-27 01:00:00,FR30030,Neuves-Maisons,,,6.0,
2026-03-27 01:00:00,FR30032,Heming,7.8,,9.7,
2026-03-27 01:00:00,FR30033,Jonville en Woevre,1.8,19.7,11.5,
2026-03-27 01:00:00,FR30034,Nancy-Charles III,11.1,57.8,7.1,7.2
2026-03-27 01:00:00,FR30036,Nancy-Libération,6.0,,,4.4
2026-03-27 01:00:00,FR31001,GRAND PARC,5.0,62.6,19.0,
2026-03-27 01:00:00,FR31002,TALENCE,11.4,55.7,14.6,8.5
2026-03-27 01:00:00,FR31007,BASSENS,6.9,58.9,13.8,8.2
2026-03-27 01:00:00,FR31008,LE TEMPLE,1.1,37.9,,
2026-03-27 01:00:00,FR31010,AMBES,2.0,71.7,,
2026-03-27 01:00:00,FR31013,BILLERE,4.9,47.5,8.0,5.2
2026-03-27 01:00:00,FR31016,SAINT-CROUTS,9.2,39.0,,
2026-03-27 01:00:00,FR31017,ANGLET,5.4,,21.5,8.2
2026-03-27 01:00:00,FR31020,LACQ,4.9,,,
2026-03-27 01:00:00,FR31021,LABASTIDE CEZERACQ,4.8,22.8,8.0,
2026-03-27 01:00:00,FR31024,MOURENX,2.5,,,
2026-03-27 01:00:00,FR31026,TARTAS Pelletrin,,,14.4,
2026-03-27 01:00:00,FR31033,PERIGUEUX,5.4,62.4,6.3,4.4
2026-03-27 01:00:00,FR31039,PAU TOURASSE,10.3,,9.5,
2026-03-27 01:00:00,FR31040,MARMANDE,2.1,,14.4,8.8
2026-03-27 01:00:00,FR31043,Biarritz-hippodrome,3.2,77.7,19.1,7.9
2026-03-27 01:00:00,FR31045,Bordeaux_GAUTIER,14.9,,17.5,10.6
2026-03-27 01:00:00,FR31055,MONT-DE-MARSAN - MIDOUZE,7.9,17.8,11.6,9.0
2026-03-27 01:00:00,FR31057,Floirac Branne,10.0,,15.7,
2026-03-27 01:00:00,FR32001,Chalon Centre Ville,9.1,,,1.4
2026-03-27 01:00:00,FR32002,Champforgueil,7.2,62.3,11.2,3.4
2026-03-27 01:00:00,FR32005,Montceau-les-Mines 9me écluse,2.9,71.8,9.3,5.1
2026-03-27 01:00:00,FR32006,Macon Paul Bert,3.3,77.1,,5.7
2026-03-27 01:00:00,FR33101,PASTEUR,1.3,,3.0,2.2
2026-03-27 01:00:00,FR33102,CHAMBERY LE HAUT,,70.5,,
2026-03-27 01:00:00,FR33105,Chambéry Trafic,2.9,,1.1,
2026-03-27 01:00:00,FR33113,Maurienne Trafic,0.4,,3.0,
2026-03-27 01:00:00,FR33120,CHAMONIX,9.9,47.2,8.0,
2026-03-27 01:00:00,FR33121,Albertville,5.9,50.4,3.7,3.0
2026-03-27 01:00:00,FR33122,La Léchère,,,8.9,
2026-03-27 01:00:00,FR33201,LOVERCHY,6.5,70.0,2.9,4.3
2026-03-27 01:00:00,FR33203,ANNECY Rocade,5.6,,7.9,
2026-03-27 01:00:00,FR33211,ANNEMASSE,3.2,73.5,3.0,2.4
2026-03-27 01:00:00,FR33212,GAILLARD,,74.1,2.6,2.3
2026-03-27 01:00:00,FR33220,PASSY,2.5,59.5,7.6,4.4
2026-03-27 01:00:00,FR33232,BOSSONS,11.1,,7.1,
2026-03-27 01:00:00,FR33302,St Germain/Rhône,2.0,69.8,2.8,2.3
2026-03-27 01:00:00,FR33305,Bourg-en-Bresse,2.2,44.3,6.4,5.3
2026-03-27 01:00:00,FR34013,Gambetta,21.7,,8.9,
2026-03-27 01:00:00,FR34017,Marigny-les-usages,,34.3,,
2026-03-27 01:00:00,FR34024,Joué lès Tours,17.0,36.4,9.1,7.2
2026-03-27 01:00:00,FR34025,La Bruyère,8.7,,7.6,6.2
2026-03-27 01:00:00,FR34026,Tours péri-urbaine,,54.4,,
2026-03-27 01:00:00,FR34028,Pompidou,24.6,,6.4,6.5
2026-03-27 01:00:00,FR34029,La_Source-CNRS,10.6,41.3,7.0,5.3
2026-03-27 01:00:00,FR34030,Bourges-Baffier,17.6,,10.3,
2026-03-27 01:00:00,FR34032,Leblanc,16.6,27.9,9.4,8.2
2026-03-27 01:00:00,FR34038,Verneuil,2.0,10.4,,5.0
2026-03-27 01:00:00,FR34041,Fulbert,,25.7,10.7,9.1
2026-03-27 01:00:00,FR34043,Oysonville,11.5,29.3,,
2026-03-27 01:00:00,FR34046,Dreux Centre,7.7,24.4,9.3,7.5
2026-03-27 01:00:00,FR34047,Saint-Remy,10.0,,5.1,
2026-03-27 01:00:00,FR34048,Chartres_trafic,21.1,,,9.7
2026-03-27 01:00:00,FR34051,Chateauroux Sud,6.4,57.9,5.9,4.7
2026-03-27 01:00:00,FR34054,Faverolles,,52.9,,
2026-03-27 01:00:00,FR34056,Montierchaume,,41.2,,
2026-03-27 01:00:00,FR34061,Blois nord,8.3,47.7,7.8,6.4
2026-03-27 01:00:00,FR34063,Blois_trafic,13.5,,,6.7
2026-03-27 01:00:00,FR34064,Montargis_trafic,14.4,,,15.4
2026-03-27 01:00:00,FR34066,Montargis Les Cites,18.1,23.3,18.8,16.7
2026-03-27 01:00:00,FR34067,St Jean de la Ruelle,25.6,,14.3,12.5
2026-03-27 01:00:00,FR35002,ST JUNIEN - Fontaine,3.7,62.9,7.4,
2026-03-27 01:00:00,FR35004,BRIVE - Dalton,9.0,46.8,9.3,
2026-03-27 01:00:00,FR35006,TULLE - Hugo,4.9,35.3,5.9,
2026-03-27 01:00:00,FR35007,PALAIS S/ V.- Garros,,64.8,5.4,5.2
2026-03-27 01:00:00,FR35010,LIMOGES - Aine,4.3,,6.6,
2026-03-27 01:00:00,FR35012,LA NOUAILLE - MERA,,60.6,,
2026-03-27 01:00:00,FR35019,SAILLAT - Ipaper,1.4,,7.1,
2026-03-27 01:00:00,FR35027,LIMOGES - BERLAND,4.5,61.8,5.6,4.3
2026-03-27 01:00:00,FR36001,Valence Périurb. Sud,3.6,70.6,,
2026-03-27 01:00:00,FR36002,Valence Urb. Centre,3.3,69.2,5.4,3.8
2026-03-27 01:00:00,FR36019,Romans-sur-Isère,,70.3,5.1,4.4
2026-03-27 01:00:00,FR36021,Drôme Rurale Sud-SND,0.9,79.9,2.4,1.8
2026-03-27 01:00:00,FR36032,A7 Valence Est,4.3,,7.5,
2026-03-27 01:00:00,FR37001,ST de Baie mahault,2.9,30.7,,
2026-03-27 01:00:00,FR37006,PTP-VICTOIRE,32.3,15.1,7.8,3.3
2026-03-27 01:00:00,FR37010,BT_PICHON,19.2,40.0,8.6,3.3
2026-03-27 01:00:00,FR37040,ABYMES RN1,1.8,,7.8,
2026-03-27 01:00:00,FR37041,Anse-Bertrand Campêche,,,23.9,
2026-03-27 01:00:00,FR38001,LYC. LISLET GEOFFROY,5.6,18.0,9.5,3.7
2026-03-27 01:00:00,FR38009,Ecole La Marine,14.6,,,
2026-03-27 01:00:00,FR38011,Station Luther King,6.3,10.7,14.5,
2026-03-27 01:00:00,FR38014,Ligne Paradis,5.1,10.9,3.9,
2026-03-27 01:00:00,FR38016,Station Bourg-Murat,2.6,14.9,4.0,
2026-03-27 01:00:00,FR38017,Grand Coude,,,3.3,2.2
2026-03-27 01:00:00,FR38018,Centre Penitencier,18.1,,,
2026-03-27 01:00:00,FR38020,Plateau Caillou,4.5,19.7,3.6,
2026-03-27 01:00:00,FR38021,Grand Fond,6.1,22.8,,
2026-03-27 01:00:00,FR38022,Chaussée Royale,,,9.0,2.6
2026-03-27 01:00:00,FR38024,RDT SAINT-LEU,6.3,,6.7,3.3
2026-03-27 01:00:00,FR38098,Sarda Garriga,1.8,,,
2026-03-27 01:00:00,FR39008,Ville de Schoelcher,,,9.5,4.1
2026-03-27 01:00:00,FR39009,Lamentin,10.6,49.7,9.4,3.8
2026-03-27 01:00:00,FR39010,Concorde,7.2,,,
2026-03-27 01:00:00,FR39011,Reneville,5.5,,7.9,
2026-03-27 01:00:00,FR39014,Sainte_Luce,0.3,70.1,11.4,5.0
2026-03-27 01:00:00,FR39015,Fort-de-France - Hôtel de ville,,,8.6,3.6
2026-03-27 01:00:00,FR39016,Robert Bourg,-0.6,75.6,8.6,3.5
2026-03-27 01:00:00,FR39017,Bellevue,1.3,74.9,,
2026-03-27 01:00:00,FR40006,Kourou Gaston Monnerville Brady,,,6.8,3.4
2026-03-27 01:00:00,FR40007,Kalou,8.6,22.1,,
2026-03-27 01:00:00,FR40008,Caiena3,,,6.9,
2026-03-27 01:00:00,FR40009,Cayenne-Bouchon,,,7.0,3.1
2026-03-27 01:00:00,FR41001,AJACCIO CANETTO,10.2,67.7,15.1,4.9
2026-03-27 01:00:00,FR41002,BASTIA GIRAUD,3.5,82.3,13.7,4.1
2026-03-27 01:00:00,FR41004,BASTIA LA MARANA,2.4,81.5,15.6,
2026-03-27 01:00:00,FR41017,BASTIA MONTESORO,2.6,83.5,14.5,3.9
2026-03-27 01:00:00,FR41024,VENACO,,86.0,13.0,3.3
2026-03-27 01:00:00,FR41060,BASTIA FANGO,2.8,,13.2,
2026-03-27 01:00:00,FR41063,AJACCIO CONFINA 2,2.6,56.0,,
2026-03-27 01:00:00,FR41073,AJACCIO NAPOLEON,6.9,,15.9,
2026-03-27 01:00:00,FR42010,Strasbourg Neudorf Ecoquartier Danube,9.1,,4.8,3.5
2026-03-27 01:00:00,FR42011,Haguenau-Place marché aux bestiaux,6.5,52.6,,5.0
2026-03-27 01:00:00,FR43001,Kawéni Village,,,46.2,
2026-03-27 01:00:00,FR43002,Convalescence,,,3.2,1.4
2026-03-27 01:00:00,FR43099,Kawéni Nord,,,54.2,
2026-03-27 01:00:00,FR50060,Montauban - Ramierou,11.9,49.2,9.5,5.8
2026-03-27 01:00:00,FR50224,Perpignan bd Pyrénées,14.0,,12.0,4.7
2026-03-27 01:00:00,FR50225,Montpellier Liberté,2.9,,2.2,0.5
2026-03-27 01:00:00,FR50227,Montpellier Antigone,12.0,,,
2026-03-27 01:00:00,FR50232,Nimes Allende,5.4,,0.5,-0.1
2026-03-27 01:00:00,FR82001,Besancon Mégevand,9.5,,,
2026-03-27 01:00:00,FR82005,Montfaucon,,71.4,,
2026-03-27 01:00:00,FR82006,Besançon Prévoyance,5.9,61.8,5.4,4.1
2026-03-27 01:00:00,FR82010,Montbéliard centre,14.2,,12.1,11.1
2026-03-27 01:00:00,FR82012,Dambenois Citoyen,,23.2,,
2026-03-27 01:00:00,FR82020,Belfort Octroi,11.7,,,
2026-03-27 01:00:00,FR82021,Belfort centre,28.0,20.6,12.5,12.3
2026-03-27 01:00:00,FR82030,Montandon Baresans,,53.3,5.5,4.8
2026-03-27 01:00:00,FR82040,Dole centre,3.8,62.1,4.7,3.8
2026-03-27 01:00:00,FR82041,Tavaux,2.8,,,
